Date,Time,Date_Time,Groundwater_Level_ft,Atm_Pressure_ft,Temp_Celsius
5/8/2018,12:00:00,5/8/2018 12:00,13.55,2.78,21.48
5/8/2018,13:00:00,5/8/2018 13:00,13.52,2.78,22.37
5/8/2018,14:00:00,5/8/2018 14:00,13.53,2.78,23.18
5/8/2018,15:00:00,5/8/2018 15:00,13.52,2.78,23.81
5/8/2018,16:00:00,5/8/2018 16:00,13.53,2.77,24.19
5/8/2018,17:00:00,5/8/2018 17:00,13.51,2.78,24.28
5/8/2018,18:00:00,5/8/2018 18:00,13.51,2.78,24.13
5/8/2018,19:00:00,5/8/2018 19:00,13.52,2.79,23.77
5/8/2018,20:00:00,5/8/2018 20:00,13.5,2.8,23.21
5/8/2018,21:00:00,5/8/2018 21:00,13.51,2.81,22.63
5/8/2018,22:00:00,5/8/2018 22:00,13.52,2.79,22.09
5/8/2018,23:00:00,5/8/2018 23:00,13.51,2.8,21.6
5/9/2018,0:00:00,5/9/2018 0:00,13.51,2.8,21.35
5/9/2018,1:00:00,5/9/2018 1:00,13.52,2.78,21.12
5/9/2018,2:00:00,5/9/2018 2:00,13.51,2.79,20.9
5/9/2018,3:00:00,5/9/2018 3:00,13.51,2.78,20.58
5/9/2018,4:00:00,5/9/2018 4:00,13.51,2.79,20.31
5/9/2018,5:00:00,5/9/2018 5:00,13.5,2.8,20.05
5/9/2018,6:00:00,5/9/2018 6:00,13.5,2.81,19.86
5/9/2018,7:00:00,5/9/2018 7:00,13.49,2.83,19.8
5/9/2018,8:00:00,5/9/2018 8:00,13.5,2.83,19.99
5/9/2018,9:00:00,5/9/2018 9:00,13.51,2.83,20.24
5/9/2018,10:00:00,5/9/2018 10:00,13.5,2.83,20.6
5/9/2018,11:00:00,5/9/2018 11:00,13.51,2.83,21.19
5/9/2018,12:00:00,5/9/2018 12:00,13.52,2.8,21.94
5/9/2018,13:00:00,5/9/2018 13:00,13.5,2.79,22.73
5/9/2018,14:00:00,5/9/2018 14:00,13.51,2.78,23.32
5/9/2018,15:00:00,5/9/2018 15:00,13.5,2.77,23.87
5/9/2018,16:00:00,5/9/2018 16:00,13.49,2.76,24.25
5/9/2018,17:00:00,5/9/2018 17:00,13.5,2.74,24.33
5/9/2018,18:00:00,5/9/2018 18:00,13.48,2.75,24.14
5/9/2018,19:00:00,5/9/2018 19:00,13.48,2.76,23.6
5/9/2018,20:00:00,5/9/2018 20:00,13.49,2.75,23.06
5/9/2018,21:00:00,5/9/2018 21:00,13.48,2.75,22.61
5/9/2018,22:00:00,5/9/2018 22:00,13.49,2.74,22.01
5/9/2018,23:00:00,5/9/2018 23:00,13.48,2.73,21.46
5/10/2018,0:00:00,5/10/2018 0:00,13.51,2.69,21.13
5/10/2018,1:00:00,5/10/2018 1:00,13.48,2.68,20.82
5/10/2018,2:00:00,5/10/2018 2:00,13.48,2.68,20.56
5/10/2018,3:00:00,5/10/2018 3:00,13.49,2.67,20.16
5/10/2018,4:00:00,5/10/2018 4:00,13.48,2.66,19.65
5/10/2018,5:00:00,5/10/2018 5:00,13.47,2.67,19.23
5/10/2018,6:00:00,5/10/2018 6:00,13.47,2.68,19.08
5/10/2018,7:00:00,5/10/2018 7:00,13.47,2.69,19.18
5/10/2018,8:00:00,5/10/2018 8:00,13.47,2.69,19.64
5/10/2018,9:00:00,5/10/2018 9:00,13.48,2.68,20.17
5/10/2018,10:00:00,5/10/2018 10:00,13.46,2.68,20.76
5/10/2018,11:00:00,5/10/2018 11:00,13.49,2.66,21.4
5/10/2018,12:00:00,5/10/2018 12:00,13.48,2.64,22.18
5/10/2018,13:00:00,5/10/2018 13:00,13.47,2.63,23.01
5/10/2018,14:00:00,5/10/2018 14:00,13.46,2.63,23.74
5/10/2018,15:00:00,5/10/2018 15:00,13.45,2.63,24.32
5/10/2018,16:00:00,5/10/2018 16:00,13.45,2.62,24.66
5/10/2018,17:00:00,5/10/2018 17:00,13.45,2.61,24.73
5/10/2018,18:00:00,5/10/2018 18:00,13.44,2.61,24.54
5/10/2018,19:00:00,5/10/2018 19:00,13.44,2.61,23.96
5/10/2018,20:00:00,5/10/2018 20:00,13.44,2.61,23.18
5/10/2018,21:00:00,5/10/2018 21:00,13.44,2.61,22.55
5/10/2018,22:00:00,5/10/2018 22:00,13.45,2.59,21.97
5/10/2018,23:00:00,5/10/2018 23:00,13.45,2.58,21.43
5/11/2018,0:00:00,5/11/2018 0:00,13.45,2.57,20.94
5/11/2018,1:00:00,5/11/2018 1:00,13.46,2.54,20.48
5/11/2018,2:00:00,5/11/2018 2:00,13.45,2.53,20.05
5/11/2018,3:00:00,5/11/2018 3:00,13.44,2.53,19.65
5/11/2018,4:00:00,5/11/2018 4:00,13.43,2.53,19.27
5/11/2018,5:00:00,5/11/2018 5:00,13.42,2.53,18.89
5/11/2018,6:00:00,5/11/2018 6:00,13.43,2.53,18.71
5/11/2018,7:00:00,5/11/2018 7:00,13.43,2.53,18.9
5/11/2018,8:00:00,5/11/2018 8:00,13.43,2.52,19.43
5/11/2018,9:00:00,5/11/2018 9:00,13.43,2.52,20.05
5/11/2018,10:00:00,5/11/2018 10:00,13.42,2.51,20.7
5/11/2018,11:00:00,5/11/2018 11:00,13.44,2.48,21.43
5/11/2018,12:00:00,5/11/2018 12:00,13.43,2.45,22.31
5/11/2018,13:00:00,5/11/2018 13:00,13.42,2.45,23.27
5/11/2018,14:00:00,5/11/2018 14:00,13.41,2.43,24.21
5/11/2018,15:00:00,5/11/2018 15:00,13.4,2.42,24.93
5/11/2018,16:00:00,5/11/2018 16:00,13.39,2.42,25.36
5/11/2018,17:00:00,5/11/2018 17:00,13.38,2.43,25.45
5/11/2018,18:00:00,5/11/2018 18:00,13.37,2.43,25.3
5/11/2018,19:00:00,5/11/2018 19:00,13.37,2.44,24.93
5/11/2018,20:00:00,5/11/2018 20:00,13.35,2.46,24.29
5/11/2018,21:00:00,5/11/2018 21:00,13.35,2.47,23.62
5/11/2018,22:00:00,5/11/2018 22:00,13.34,2.48,22.99
5/11/2018,23:00:00,5/11/2018 23:00,13.33,2.49,22.42
5/12/2018,0:00:00,5/12/2018 0:00,13.33,2.49,21.87
5/12/2018,1:00:00,5/12/2018 1:00,13.32,2.49,21.35
5/12/2018,2:00:00,5/12/2018 2:00,13.31,2.49,20.85
5/12/2018,3:00:00,5/12/2018 3:00,13.31,2.5,20.36
5/12/2018,4:00:00,5/12/2018 4:00,13.31,2.5,19.9
5/12/2018,5:00:00,5/12/2018 5:00,13.3,2.51,19.45
5/12/2018,6:00:00,5/12/2018 6:00,13.3,2.52,19.14
5/12/2018,7:00:00,5/12/2018 7:00,13.29,2.53,19.36
5/12/2018,8:00:00,5/12/2018 8:00,13.29,2.53,19.94
5/12/2018,9:00:00,5/12/2018 9:00,13.29,2.53,20.6
5/12/2018,10:00:00,5/12/2018 10:00,13.28,2.54,21.31
5/12/2018,11:00:00,5/12/2018 11:00,13.28,2.54,22.1
5/12/2018,12:00:00,5/12/2018 12:00,13.27,2.55,23.01
5/12/2018,13:00:00,5/12/2018 13:00,13.26,2.55,23.97
5/12/2018,14:00:00,5/12/2018 14:00,13.26,2.54,24.84
5/12/2018,15:00:00,5/12/2018 15:00,13.25,2.54,25.38
5/12/2018,16:00:00,5/12/2018 16:00,13.23,2.55,25.73
5/12/2018,17:00:00,5/12/2018 17:00,13.24,2.55,25.82
5/12/2018,18:00:00,5/12/2018 18:00,13.22,2.57,25.67
5/12/2018,19:00:00,5/12/2018 19:00,13.21,2.59,25.25
5/12/2018,20:00:00,5/12/2018 20:00,13.2,2.61,24.57
5/12/2018,21:00:00,5/12/2018 21:00,13.2,2.63,23.89
5/12/2018,22:00:00,5/12/2018 22:00,13.21,2.63,23.27
5/12/2018,23:00:00,5/12/2018 23:00,13.2,2.64,22.71
5/13/2018,0:00:00,5/13/2018 0:00,13.2,2.64,22.22
5/13/2018,1:00:00,5/13/2018 1:00,13.19,2.63,21.77
5/13/2018,2:00:00,5/13/2018 2:00,13.19,2.63,21.33
5/13/2018,3:00:00,5/13/2018 3:00,13.17,2.63,20.86
5/13/2018,4:00:00,5/13/2018 4:00,13.16,2.65,20.41
5/13/2018,5:00:00,5/13/2018 5:00,13.16,2.67,19.97
5/13/2018,6:00:00,5/13/2018 6:00,13.16,2.68,19.7
5/13/2018,7:00:00,5/13/2018 7:00,13.16,2.68,19.91
5/13/2018,8:00:00,5/13/2018 8:00,13.15,2.69,20.45
5/13/2018,9:00:00,5/13/2018 9:00,13.16,2.69,21.03
5/13/2018,10:00:00,5/13/2018 10:00,13.15,2.7,21.65
5/13/2018,11:00:00,5/13/2018 11:00,13.15,2.69,22.36
5/13/2018,12:00:00,5/13/2018 12:00,13.15,2.69,23.2
5/13/2018,13:00:00,5/13/2018 13:00,13.14,2.68,24.1
5/13/2018,14:00:00,5/13/2018 14:00,13.14,2.68,24.9
5/13/2018,15:00:00,5/13/2018 15:00,13.13,2.67,25.46
5/13/2018,16:00:00,5/13/2018 16:00,13.13,2.67,25.77
5/13/2018,17:00:00,5/13/2018 17:00,13.11,2.67,25.81
5/13/2018,18:00:00,5/13/2018 18:00,13.1,2.67,25.55
5/13/2018,19:00:00,5/13/2018 19:00,13.1,2.68,24.93
5/13/2018,20:00:00,5/13/2018 20:00,13.08,2.71,24.18
5/13/2018,21:00:00,5/13/2018 21:00,13.08,2.72,23.52
5/13/2018,22:00:00,5/13/2018 22:00,13.09,2.71,22.94
5/13/2018,23:00:00,5/13/2018 23:00,13.09,2.69,22.42
5/14/2018,0:00:00,5/14/2018 0:00,13.08,2.69,21.97
5/14/2018,1:00:00,5/14/2018 1:00,13.08,2.68,21.67
5/14/2018,2:00:00,5/14/2018 2:00,13.06,2.68,21.39
5/14/2018,3:00:00,5/14/2018 3:00,13.07,2.68,21.13
5/14/2018,4:00:00,5/14/2018 4:00,13.06,2.68,20.91
5/14/2018,5:00:00,5/14/2018 5:00,13.07,2.68,20.69
5/14/2018,6:00:00,5/14/2018 6:00,13.05,2.68,20.59
5/14/2018,7:00:00,5/14/2018 7:00,13.04,2.69,20.66
5/14/2018,8:00:00,5/14/2018 8:00,13.04,2.7,20.93
5/14/2018,9:00:00,5/14/2018 9:00,13.04,2.69,21.24
5/14/2018,10:00:00,5/14/2018 10:00,13.04,2.69,21.8
5/14/2018,11:00:00,5/14/2018 11:00,13.04,2.69,22.49
5/14/2018,12:00:00,5/14/2018 12:00,13.04,2.68,23.28
5/14/2018,13:00:00,5/14/2018 13:00,13.03,2.67,24.08
5/14/2018,14:00:00,5/14/2018 14:00,13.04,2.66,24.85
5/14/2018,15:00:00,5/14/2018 15:00,13.02,2.66,25.42
5/14/2018,16:00:00,5/14/2018 16:00,13.01,2.65,25.69
5/14/2018,17:00:00,5/14/2018 17:00,13.01,2.66,25.64
5/14/2018,18:00:00,5/14/2018 18:00,13,2.66,25.37
5/14/2018,19:00:00,5/14/2018 19:00,12.99,2.68,24.77
5/14/2018,20:00:00,5/14/2018 20:00,12.99,2.69,24.08
5/14/2018,21:00:00,5/14/2018 21:00,12.98,2.71,23.67
5/14/2018,22:00:00,5/14/2018 22:00,12.99,2.71,23.35
5/14/2018,23:00:00,5/14/2018 23:00,12.99,2.7,23.01
5/15/2018,0:00:00,5/15/2018 0:00,12.99,2.7,22.67
5/15/2018,1:00:00,5/15/2018 1:00,12.98,2.69,22.35
5/15/2018,2:00:00,5/15/2018 2:00,12.97,2.69,22.06
5/15/2018,3:00:00,5/15/2018 3:00,12.97,2.69,21.81
5/15/2018,4:00:00,5/15/2018 4:00,12.96,2.7,21.55
5/15/2018,5:00:00,5/15/2018 5:00,12.95,2.71,21.29
5/15/2018,6:00:00,5/15/2018 6:00,12.95,2.73,21.13
5/15/2018,7:00:00,5/15/2018 7:00,12.95,2.74,21.12
5/15/2018,8:00:00,5/15/2018 8:00,12.95,2.74,21.29
5/15/2018,9:00:00,5/15/2018 9:00,12.94,2.76,21.58
5/15/2018,10:00:00,5/15/2018 10:00,12.95,2.75,21.99
5/15/2018,11:00:00,5/15/2018 11:00,12.96,2.74,22.59
5/15/2018,12:00:00,5/15/2018 12:00,12.96,2.73,23.33
5/15/2018,13:00:00,5/15/2018 13:00,12.95,2.73,24.11
5/15/2018,14:00:00,5/15/2018 14:00,12.94,2.71,24.84
5/15/2018,15:00:00,5/15/2018 15:00,12.92,2.72,25.4
5/15/2018,16:00:00,5/15/2018 16:00,12.92,2.72,25.71
5/15/2018,17:00:00,5/15/2018 17:00,12.91,2.73,25.82
5/15/2018,18:00:00,5/15/2018 18:00,12.9,2.75,25.74
5/15/2018,19:00:00,5/15/2018 19:00,12.91,2.76,25.39
5/15/2018,20:00:00,5/15/2018 20:00,12.9,2.76,24.89
5/15/2018,21:00:00,5/15/2018 21:00,12.89,2.78,24.4
5/15/2018,22:00:00,5/15/2018 22:00,12.91,2.76,23.87
5/15/2018,23:00:00,5/15/2018 23:00,12.9,2.76,23.37
5/16/2018,0:00:00,5/16/2018 0:00,12.89,2.76,22.97
5/16/2018,1:00:00,5/16/2018 1:00,12.88,2.75,22.46
5/16/2018,2:00:00,5/16/2018 2:00,12.87,2.75,22.01
5/16/2018,3:00:00,5/16/2018 3:00,12.87,2.75,21.56
5/16/2018,4:00:00,5/16/2018 4:00,12.86,2.75,21.32
5/16/2018,5:00:00,5/16/2018 5:00,12.85,2.76,21.12
5/16/2018,6:00:00,5/16/2018 6:00,12.85,2.77,20.96
5/16/2018,7:00:00,5/16/2018 7:00,12.85,2.78,21.07
5/16/2018,8:00:00,5/16/2018 8:00,12.84,2.79,21.39
5/16/2018,9:00:00,5/16/2018 9:00,12.85,2.8,21.69
5/16/2018,10:00:00,5/16/2018 10:00,12.84,2.81,21.95
5/16/2018,11:00:00,5/16/2018 11:00,12.84,2.8,22.34
5/16/2018,12:00:00,5/16/2018 12:00,12.83,2.8,23.06
5/16/2018,13:00:00,5/16/2018 13:00,12.83,2.79,23.78
5/16/2018,14:00:00,5/16/2018 14:00,12.83,2.79,24.58
5/16/2018,15:00:00,5/16/2018 15:00,12.82,2.79,25.25
5/16/2018,16:00:00,5/16/2018 16:00,12.82,2.79,25.61
5/16/2018,17:00:00,5/16/2018 17:00,12.81,2.78,25.72
5/16/2018,18:00:00,5/16/2018 18:00,12.8,2.79,25.54
5/16/2018,19:00:00,5/16/2018 19:00,12.79,2.81,24.97
5/16/2018,20:00:00,5/16/2018 20:00,12.8,2.81,24.22
5/16/2018,21:00:00,5/16/2018 21:00,12.8,2.81,23.6
5/16/2018,22:00:00,5/16/2018 22:00,12.8,2.8,23.18
5/16/2018,23:00:00,5/16/2018 23:00,12.81,2.78,22.88
5/17/2018,0:00:00,5/17/2018 0:00,12.79,2.77,22.56
5/17/2018,1:00:00,5/17/2018 1:00,12.79,2.75,22.23
5/17/2018,2:00:00,5/17/2018 2:00,12.78,2.74,21.9
5/17/2018,3:00:00,5/17/2018 3:00,12.78,2.74,21.57
5/17/2018,4:00:00,5/17/2018 4:00,12.76,2.74,21.31
5/17/2018,5:00:00,5/17/2018 5:00,12.77,2.74,21.06
5/17/2018,6:00:00,5/17/2018 6:00,12.76,2.75,20.92
5/17/2018,7:00:00,5/17/2018 7:00,12.76,2.75,21.04
5/17/2018,8:00:00,5/17/2018 8:00,12.75,2.75,21.43
5/17/2018,9:00:00,5/17/2018 9:00,12.77,2.73,21.76
5/17/2018,10:00:00,5/17/2018 10:00,12.75,2.73,22.28
5/17/2018,11:00:00,5/17/2018 11:00,12.75,2.73,22.96
5/17/2018,12:00:00,5/17/2018 12:00,12.75,2.71,23.75
5/17/2018,13:00:00,5/17/2018 13:00,12.74,2.71,24.6
5/17/2018,14:00:00,5/17/2018 14:00,12.73,2.71,25.36
5/17/2018,15:00:00,5/17/2018 15:00,12.73,2.71,25.92
5/17/2018,16:00:00,5/17/2018 16:00,12.72,2.71,26.18
5/17/2018,17:00:00,5/17/2018 17:00,12.72,2.72,26.2
5/17/2018,18:00:00,5/17/2018 18:00,12.71,2.73,25.95
5/17/2018,19:00:00,5/17/2018 19:00,12.7,2.74,25.46
5/17/2018,20:00:00,5/17/2018 20:00,12.71,2.75,24.93
5/17/2018,21:00:00,5/17/2018 21:00,12.7,2.75,24.43
5/17/2018,22:00:00,5/17/2018 22:00,12.71,2.74,24
5/17/2018,23:00:00,5/17/2018 23:00,12.71,2.73,23.62
5/18/2018,0:00:00,5/18/2018 0:00,12.7,2.71,23.26
5/18/2018,1:00:00,5/18/2018 1:00,12.69,2.7,22.91
5/18/2018,2:00:00,5/18/2018 2:00,12.7,2.69,22.61
5/18/2018,3:00:00,5/18/2018 3:00,12.68,2.68,22.33
5/18/2018,4:00:00,5/18/2018 4:00,12.68,2.69,22.07
5/18/2018,5:00:00,5/18/2018 5:00,12.67,2.69,21.8
5/18/2018,6:00:00,5/18/2018 6:00,12.67,2.7,21.6
5/18/2018,7:00:00,5/18/2018 7:00,12.66,2.71,21.5
5/18/2018,8:00:00,5/18/2018 8:00,12.66,2.72,21.6
5/18/2018,9:00:00,5/18/2018 9:00,12.68,2.71,21.74
5/18/2018,10:00:00,5/18/2018 10:00,12.67,2.71,21.89
5/18/2018,11:00:00,5/18/2018 11:00,12.67,2.69,22.39
5/18/2018,12:00:00,5/18/2018 12:00,12.68,2.67,23.17
5/18/2018,13:00:00,5/18/2018 13:00,12.67,2.66,23.99
5/18/2018,14:00:00,5/18/2018 14:00,12.67,2.66,24.75
5/18/2018,15:00:00,5/18/2018 15:00,12.67,2.65,25.32
5/18/2018,16:00:00,5/18/2018 16:00,12.66,2.66,25.66
5/18/2018,17:00:00,5/18/2018 17:00,12.64,2.67,25.73
5/18/2018,18:00:00,5/18/2018 18:00,12.64,2.69,25.51
5/18/2018,19:00:00,5/18/2018 19:00,12.64,2.69,25.03
5/18/2018,20:00:00,5/18/2018 20:00,12.64,2.69,24.39
5/18/2018,21:00:00,5/18/2018 21:00,12.64,2.69,23.75
5/18/2018,22:00:00,5/18/2018 22:00,12.63,2.7,23.23
5/18/2018,23:00:00,5/18/2018 23:00,12.65,2.69,22.92
5/19/2018,0:00:00,5/19/2018 0:00,12.65,2.68,22.66
5/19/2018,1:00:00,5/19/2018 1:00,12.64,2.67,22.38
5/19/2018,2:00:00,5/19/2018 2:00,12.64,2.67,22.13
5/19/2018,3:00:00,5/19/2018 3:00,12.64,2.67,21.87
5/19/2018,4:00:00,5/19/2018 4:00,12.64,2.66,21.6
5/19/2018,5:00:00,5/19/2018 5:00,12.62,2.67,21.36
5/19/2018,6:00:00,5/19/2018 6:00,12.63,2.68,21.18
5/19/2018,7:00:00,5/19/2018 7:00,12.64,2.69,21.2
5/19/2018,8:00:00,5/19/2018 8:00,12.63,2.7,21.48
5/19/2018,9:00:00,5/19/2018 9:00,12.64,2.7,21.68
5/19/2018,10:00:00,5/19/2018 10:00,12.65,2.7,22.07
5/19/2018,11:00:00,5/19/2018 11:00,12.64,2.7,22.62
5/19/2018,12:00:00,5/19/2018 12:00,12.65,2.69,23.25
5/19/2018,13:00:00,5/19/2018 13:00,12.65,2.68,24.01
5/19/2018,14:00:00,5/19/2018 14:00,12.64,2.68,24.78
5/19/2018,15:00:00,5/19/2018 15:00,12.64,2.67,25.41
5/19/2018,16:00:00,5/19/2018 16:00,12.63,2.67,25.72
5/19/2018,17:00:00,5/19/2018 17:00,12.62,2.67,25.7
5/19/2018,18:00:00,5/19/2018 18:00,12.62,2.68,25.47
5/19/2018,19:00:00,5/19/2018 19:00,12.62,2.68,25.01
5/19/2018,20:00:00,5/19/2018 20:00,12.61,2.69,24.47
5/19/2018,21:00:00,5/19/2018 21:00,12.62,2.7,23.99
5/19/2018,22:00:00,5/19/2018 22:00,12.62,2.69,23.56
5/19/2018,23:00:00,5/19/2018 23:00,12.61,2.69,23.17
5/20/2018,0:00:00,5/20/2018 0:00,12.61,2.68,22.81
5/20/2018,1:00:00,5/20/2018 1:00,12.61,2.68,22.47
5/20/2018,2:00:00,5/20/2018 2:00,12.6,2.68,22.13
5/20/2018,3:00:00,5/20/2018 3:00,12.6,2.68,21.79
5/20/2018,4:00:00,5/20/2018 4:00,12.59,2.68,21.51
5/20/2018,5:00:00,5/20/2018 5:00,12.59,2.68,21.26
5/20/2018,6:00:00,5/20/2018 6:00,12.59,2.69,21.08
5/20/2018,7:00:00,5/20/2018 7:00,12.59,2.7,21.01
5/20/2018,8:00:00,5/20/2018 8:00,12.59,2.71,21.08
5/20/2018,9:00:00,5/20/2018 9:00,12.59,2.7,21.3
5/20/2018,10:00:00,5/20/2018 10:00,12.59,2.7,21.65
5/20/2018,11:00:00,5/20/2018 11:00,12.59,2.7,22.09
5/20/2018,12:00:00,5/20/2018 12:00,12.59,2.68,22.59
5/20/2018,13:00:00,5/20/2018 13:00,12.58,2.67,23.13
5/20/2018,14:00:00,5/20/2018 14:00,12.57,2.67,23.73
5/20/2018,15:00:00,5/20/2018 15:00,12.57,2.66,24.16
5/20/2018,16:00:00,5/20/2018 16:00,12.56,2.66,24.36
5/20/2018,17:00:00,5/20/2018 17:00,12.57,2.64,24.33
5/20/2018,18:00:00,5/20/2018 18:00,12.57,2.64,24.04
5/20/2018,19:00:00,5/20/2018 19:00,12.57,2.63,23.55
5/20/2018,20:00:00,5/20/2018 20:00,12.56,2.63,23.08
5/20/2018,21:00:00,5/20/2018 21:00,12.57,2.63,22.7
5/20/2018,22:00:00,5/20/2018 22:00,12.57,2.61,22.37
5/20/2018,23:00:00,5/20/2018 23:00,12.57,2.59,22.07
5/21/2018,0:00:00,5/21/2018 0:00,12.57,2.58,21.77
5/21/2018,1:00:00,5/21/2018 1:00,12.57,2.56,21.45
5/21/2018,2:00:00,5/21/2018 2:00,12.56,2.55,21.19
5/21/2018,3:00:00,5/21/2018 3:00,12.55,2.54,20.94
5/21/2018,4:00:00,5/21/2018 4:00,12.55,2.53,20.63
5/21/2018,5:00:00,5/21/2018 5:00,12.54,2.54,20.25
5/21/2018,6:00:00,5/21/2018 6:00,12.55,2.55,19.98
5/21/2018,7:00:00,5/21/2018 7:00,12.55,2.55,20.18
5/21/2018,8:00:00,5/21/2018 8:00,12.55,2.55,20.7
5/21/2018,9:00:00,5/21/2018 9:00,12.54,2.55,21.33
5/21/2018,10:00:00,5/21/2018 10:00,12.54,2.55,22.03
5/21/2018,11:00:00,5/21/2018 11:00,12.54,2.54,22.83
5/21/2018,12:00:00,5/21/2018 12:00,12.54,2.54,23.73
5/21/2018,13:00:00,5/21/2018 13:00,12.53,2.54,24.63
5/21/2018,14:00:00,5/21/2018 14:00,12.53,2.54,25.43
5/21/2018,15:00:00,5/21/2018 15:00,12.52,2.54,26.03
5/21/2018,16:00:00,5/21/2018 16:00,12.51,2.55,26.32
5/21/2018,17:00:00,5/21/2018 17:00,12.52,2.55,26.37
5/21/2018,18:00:00,5/21/2018 18:00,12.51,2.57,26.07
5/21/2018,19:00:00,5/21/2018 19:00,12.51,2.57,25.4
5/21/2018,20:00:00,5/21/2018 20:00,12.5,2.59,24.77
5/21/2018,21:00:00,5/21/2018 21:00,12.51,2.59,24.3
5/21/2018,22:00:00,5/21/2018 22:00,12.53,2.58,23.92
5/21/2018,23:00:00,5/21/2018 23:00,12.52,2.57,23.53
5/22/2018,0:00:00,5/22/2018 0:00,12.51,2.57,23.14
5/22/2018,1:00:00,5/22/2018 1:00,12.51,2.57,22.8
5/22/2018,2:00:00,5/22/2018 2:00,12.51,2.56,22.51
5/22/2018,3:00:00,5/22/2018 3:00,12.51,2.56,22.24
5/22/2018,4:00:00,5/22/2018 4:00,12.5,2.57,21.97
5/22/2018,5:00:00,5/22/2018 5:00,12.5,2.58,21.72
5/22/2018,6:00:00,5/22/2018 6:00,12.5,2.6,21.54
5/22/2018,7:00:00,5/22/2018 7:00,12.5,2.61,21.49
5/22/2018,8:00:00,5/22/2018 8:00,12.5,2.61,21.68
5/22/2018,9:00:00,5/22/2018 9:00,12.51,2.62,21.92
5/22/2018,10:00:00,5/22/2018 10:00,12.51,2.61,22.19
5/22/2018,11:00:00,5/22/2018 11:00,12.52,2.6,22.73
5/22/2018,12:00:00,5/22/2018 12:00,12.51,2.58,23.47
5/22/2018,13:00:00,5/22/2018 13:00,12.51,2.58,24.28
5/22/2018,14:00:00,5/22/2018 14:00,12.5,2.57,25.03
5/22/2018,15:00:00,5/22/2018 15:00,12.5,2.58,25.58
5/22/2018,16:00:00,5/22/2018 16:00,12.49,2.59,25.85
5/22/2018,17:00:00,5/22/2018 17:00,12.49,2.59,25.8
5/22/2018,18:00:00,5/22/2018 18:00,12.5,2.6,25.52
5/22/2018,19:00:00,5/22/2018 19:00,12.51,2.6,25.02
5/22/2018,20:00:00,5/22/2018 20:00,12.51,2.61,24.52
5/22/2018,21:00:00,5/22/2018 21:00,12.5,2.62,24.11
5/22/2018,22:00:00,5/22/2018 22:00,12.51,2.61,23.73
5/22/2018,23:00:00,5/22/2018 23:00,12.51,2.61,23.36
5/23/2018,0:00:00,5/23/2018 0:00,12.51,2.6,23.02
5/23/2018,1:00:00,5/23/2018 1:00,12.51,2.59,22.71
5/23/2018,2:00:00,5/23/2018 2:00,12.51,2.6,22.42
5/23/2018,3:00:00,5/23/2018 3:00,12.5,2.6,22.16
5/23/2018,4:00:00,5/23/2018 4:00,12.51,2.6,21.9
5/23/2018,5:00:00,5/23/2018 5:00,12.5,2.61,21.65
5/23/2018,6:00:00,5/23/2018 6:00,12.5,2.63,21.47
5/23/2018,7:00:00,5/23/2018 7:00,12.5,2.64,21.37
5/23/2018,8:00:00,5/23/2018 8:00,12.51,2.65,21.48
5/23/2018,9:00:00,5/23/2018 9:00,12.51,2.66,21.68
5/23/2018,10:00:00,5/23/2018 10:00,12.51,2.67,21.91
5/23/2018,11:00:00,5/23/2018 11:00,12.53,2.66,22.22
5/23/2018,12:00:00,5/23/2018 12:00,12.54,2.65,22.63
5/23/2018,13:00:00,5/23/2018 13:00,12.52,2.64,23.35
5/23/2018,14:00:00,5/23/2018 14:00,12.52,2.64,24.07
5/23/2018,15:00:00,5/23/2018 15:00,12.51,2.65,24.69
5/23/2018,16:00:00,5/23/2018 16:00,12.5,2.66,25.1
5/23/2018,17:00:00,5/23/2018 17:00,12.5,2.67,25.16
5/23/2018,18:00:00,5/23/2018 18:00,12.5,2.67,24.93
5/23/2018,19:00:00,5/23/2018 19:00,12.48,2.7,24.39
5/23/2018,20:00:00,5/23/2018 20:00,12.49,2.71,23.9
5/23/2018,21:00:00,5/23/2018 21:00,12.5,2.72,23.5
5/23/2018,22:00:00,5/23/2018 22:00,12.51,2.72,23.16
5/23/2018,23:00:00,5/23/2018 23:00,12.5,2.72,22.85
5/24/2018,0:00:00,5/24/2018 0:00,12.51,2.71,22.55
5/24/2018,1:00:00,5/24/2018 1:00,12.5,2.7,22.26
5/24/2018,2:00:00,5/24/2018 2:00,12.5,2.7,21.97
5/24/2018,3:00:00,5/24/2018 3:00,12.5,2.71,21.72
5/24/2018,4:00:00,5/24/2018 4:00,12.5,2.71,21.49
5/24/2018,5:00:00,5/24/2018 5:00,12.49,2.72,21.26
5/24/2018,6:00:00,5/24/2018 6:00,12.49,2.74,21.09
5/24/2018,7:00:00,5/24/2018 7:00,12.49,2.74,21.13
5/24/2018,8:00:00,5/24/2018 8:00,12.49,2.76,21.35
5/24/2018,9:00:00,5/24/2018 9:00,12.49,2.75,21.64
5/24/2018,10:00:00,5/24/2018 10:00,12.49,2.76,22.07
5/24/2018,11:00:00,5/24/2018 11:00,12.49,2.77,22.46
5/24/2018,12:00:00,5/24/2018 12:00,12.49,2.77,22.79
5/24/2018,13:00:00,5/24/2018 13:00,12.48,2.76,23.26
5/24/2018,14:00:00,5/24/2018 14:00,12.47,2.75,23.76
